session_id,user_id,date,channel,device,page_views,session_duration,converted,revenue,bounce_rate
SESS_0001707,USER_01974,2023-05-12,Paid Search,Desktop,6,21.765181907523505,False,0.0,0
SESS_0001708,USER_00342,2023-01-05,Paid Search,Mobile,12,40.77922321147063,False,0.0,0
SESS_0001709,USER_01982,2023-06-18,Organic Search,Mobile,4,157.16407243429043,False,0.0,0
SESS_0001710,USER_00703,2023-11-08,Paid Search,Mobile,4,358.31915184808867,False,0.0,0
SESS_0001711,USER_01888,2023-01-25,Paid Search,Mobile,6,436.59727213698693,False,0.0,0
SESS_0001712,USER_00510,2023-09-18,Paid Search,Mobile,4,51.52817169389135,False,0.0,0
SESS_0001713,USER_00701,2023-08-25,Organic Search,Mobile,4,1037.7363621991744,False,0.0,0
SESS_0001714,USER_00206,2023-03-11,Organic Search,Mobile,5,145.16609609692983,False,0.0,0
SESS_0001715,USER_01094,2023-01-30,Paid Search,Mobile,4,106.428682629468,False,0.0,0
SESS_0001716,USER_01703,2023-04-29,Email,Tablet,10,339.3502169849003,False,0.0,0
SESS_0001717,USER_00723,2023-12-02,Organic Search,Mobile,2,179.69430615404835,False,0.0,0
SESS_0001718,USER_01974,2023-06-05,Organic Search,Desktop,5,256.6790945782166,False,0.0,0
SESS_0001719,USER_01408,2023-09-06,Referral,Tablet,8,91.04518424029779,False,0.0,0
SESS_0001720,USER_01530,2023-03-05,Organic Search,Mobile,7,119.31181396085279,False,0.0,0
SESS_0001721,USER_00443,2023-09-01,Paid Search,Mobile,5,259.6733478533077,False,0.0,0
SESS_0001722,USER_00118,2023-07-26,Paid Search,Desktop,8,196.10509739292615,False,0.0,0
SESS_0001723,USER_01507,2023-12-17,Social Media,Desktop,6,653.7948334517945,False,0.0,0
SESS_0001724,USER_00011,2023-12-13,Social Media,Desktop,3,303.09156285621873,True,33.45420561509296,0
SESS_0001725,USER_00533,2023-10-27,Paid Search,Desktop,4,53.51578236554473,False,0.0,0
SESS_0001726,USER_01682,2023-02-07,Paid Search,Desktop,5,25.824513425346858,False,0.0,0
SESS_0001727,USER_00245,2023-01-09,Email,Desktop,6,44.041974471371105,False,0.0,0
SESS_0001728,USER_01103,2023-10-13,Organic Search,Mobile,5,219.3610484500611,False,0.0,0
SESS_0001729,USER_01912,2023-06-02,Organic Search,Tablet,7,519.7595776422991,False,0.0,0
SESS_0001730,USER_00918,2023-02-13,Organic Search,Mobile,6,114.60280191447285,False,0.0,0
SESS_0001731,USER_00855,2023-03-25,Paid Search,Desktop,6,334.1839224365608,False,0.0,0
SESS_0001732,USER_01021,2023-11-14,Direct,Mobile,5,21.161016340097266,False,0.0,0
SESS_0001733,USER_01469,2023-02-13,Organic Search,Mobile,5,107.57227772499685,False,0.0,0
SESS_0001734,USER_01607,2023-04-19,Paid Search,Mobile,8,131.58202571137727,False,0.0,0
SESS_0001735,USER_01484,2023-07-07,Social Media,Mobile,5,181.5288350164675,False,0.0,0
SESS_0001736,USER_01935,2023-11-04,Direct,Mobile,6,158.92081527456244,False,0.0,0
SESS_0001737,USER_00550,2023-11-03,Organic Search,Mobile,6,34.82626311418878,False,0.0,0
SESS_0001738,USER_00954,2023-07-24,Email,Desktop,5,110.01832427387697,False,0.0,0
SESS_0001739,USER_00391,2023-08-24,Social Media,Tablet,7,214.84723960818496,False,0.0,0
SESS_0001740,USER_01476,2023-10-10,Social Media,Mobile,3,423.06171075095165,False,0.0,0
SESS_0001741,USER_01266,2023-06-13,Paid Search,Desktop,8,5.470132180685708,False,0.0,0
SESS_0001742,USER_00192,2023-04-22,Organic Search,Mobile,8,38.81087971805363,False,0.0,0
SESS_0001743,USER_00283,2023-08-21,Paid Search,Desktop,6,307.37805592278437,False,0.0,0
SESS_0001744,USER_01815,2023-02-12,Organic Search,Mobile,6,19.17323039656109,False,0.0,0
SESS_0001745,USER_00685,2023-06-10,Organic Search,Desktop,2,465.6167434443703,False,0.0,0
SESS_0001746,USER_01912,2023-03-02,Organic Search,Mobile,5,100.61532019749745,False,0.0,0
SESS_0001747,USER_00133,2023-08-20,Paid Search,Mobile,3,119.76111902241833,False,0.0,0
SESS_0001748,USER_00743,2023-11-05,Direct,Desktop,6,219.79771090875334,False,0.0,0
SESS_0001749,USER_00114,2023-12-05,Organic Search,Mobile,10,238.56160887653283,False,0.0,0
SESS_0001750,USER_01395,2023-06-23,Paid Search,Mobile,4,216.08151982512697,False,0.0,0
SESS_0001751,USER_01295,2023-11-09,Social Media,Desktop,4,131.1455700456688,False,0.0,0
SESS_0001752,USER_01999,2023-09-22,Organic Search,Desktop,6,39.40585338519697,False,0.0,0
SESS_0001753,USER_01674,2023-11-22,Organic Search,Mobile,4,95.2680337616958,False,0.0,0
SESS_0001754,USER_00180,2023-12-22,Social Media,Mobile,6,381.50580927163526,False,0.0,0
SESS_0001755,USER_01758,2023-06-23,Organic Search,Mobile,6,217.12868554167684,False,0.0,0
SESS_0001756,USER_00405,2023-01-09,Email,Mobile,5,81.33151496005954,False,0.0,0
SESS_0001757,USER_01438,2023-12-01,Organic Search,Desktop,6,105.2153786982462,False,0.0,0
SESS_0001758,USER_00427,2023-04-24,Organic Search,Desktop,5,335.25187638168853,False,0.0,0
SESS_0001759,USER_00765,2023-01-27,Email,Desktop,8,325.72743593271605,False,0.0,0
SESS_0001760,USER_01680,2023-03-21,Paid Search,Desktop,6,617.9613078561246,False,0.0,0
SESS_0001761,USER_01206,2023-12-06,Organic Search,Mobile,5,511.3031856624638,False,0.0,0
SESS_0001762,USER_01797,2023-09-07,Organic Search,Tablet,3,70.5436936537187,False,0.0,0
SESS_0001763,USER_01120,2023-09-27,Social Media,Desktop,6,397.68900210526226,False,0.0,0
SESS_0001764,USER_01570,2023-01-29,Organic Search,Desktop,6,187.4335675324435,False,0.0,0
SESS_0001765,USER_00365,2023-05-12,Paid Search,Desktop,8,654.960578049879,False,0.0,0
SESS_0001766,USER_00998,2023-04-16,Social Media,Mobile,7,25.065171018914302,False,0.0,0
SESS_0001767,USER_00449,2023-08-10,Organic Search,Desktop,5,100.77427678319596,True,1146.634409861808,0
SESS_0001768,USER_00526,2023-06-26,Organic Search,Tablet,4,79.90481154768656,False,0.0,0
SESS_0001769,USER_00897,2023-12-20,Organic Search,Desktop,1,231.77684998558917,False,0.0,1
SESS_0001770,USER_00149,2023-05-08,Email,Mobile,6,0.01535582325573922,False,0.0,0
SESS_0001771,USER_00624,2023-09-09,Paid Search,Tablet,11,379.86562167585487,False,0.0,0
SESS_0001772,USER_00555,2023-09-15,Paid Search,Mobile,11,273.61090410242207,False,0.0,0
SESS_0001773,USER_01187,2023-02-02,Paid Search,Mobile,9,38.15681866625073,False,0.0,0
SESS_0001774,USER_01393,2023-12-19,Paid Search,Desktop,6,572.0521891769291,False,0.0,0
SESS_0001775,USER_01037,2023-05-15,Email,Desktop,5,265.4152889798189,False,0.0,0
SESS_0001776,USER_00989,2023-05-29,Direct,Mobile,6,61.16162480051838,False,0.0,0
SESS_0001777,USER_00562,2023-07-04,Email,Tablet,11,50.40704624233807,False,0.0,0
SESS_0001778,USER_01042,2023-01-23,Organic Search,Mobile,6,70.6518454222369,False,0.0,0
SESS_0001779,USER_00722,2023-03-27,Organic Search,Mobile,3,67.14998567269888,False,0.0,0
SESS_0001780,USER_00396,2023-07-29,Social Media,Desktop,8,67.84431380998444,False,0.0,0
SESS_0001781,USER_00724,2023-07-05,Organic Search,Desktop,5,478.83472215878015,False,0.0,0
SESS_0001782,USER_01399,2023-01-05,Paid Search,Mobile,8,94.15789320740264,False,0.0,0
SESS_0001783,USER_01458,2023-03-19,Organic Search,Desktop,7,7.35107740572131,False,0.0,0
SESS_0001784,USER_00128,2023-03-01,Social Media,Mobile,8,207.9888391870934,False,0.0,0
SESS_0001785,USER_00526,2023-03-04,Direct,Desktop,5,180.54001485088114,False,0.0,0
SESS_0001786,USER_00318,2023-02-19,Social Media,Mobile,9,163.3994830575402,False,0.0,0
SESS_0001787,USER_00095,2023-04-23,Social Media,Desktop,2,446.76614143621634,False,0.0,0
SESS_0001788,USER_01241,2023-01-05,Paid Search,Desktop,5,363.69107931995416,False,0.0,0
SESS_0001789,USER_00879,2023-03-02,Paid Search,Desktop,6,13.86567718119569,False,0.0,0
SESS_0001790,USER_00814,2023-11-14,Paid Search,Desktop,11,176.7655813966163,False,0.0,0
SESS_0001791,USER_01463,2023-09-09,Social Media,Desktop,9,10.25034866983546,False,0.0,0
SESS_0001792,USER_01217,2023-08-19,Paid Search,Desktop,5,238.00079914980864,False,0.0,0
SESS_0001793,USER_00927,2023-07-07,Organic Search,Desktop,9,83.60444127992886,True,41.37846835337342,0
SESS_0001794,USER_01367,2023-02-24,Direct,Mobile,6,157.3088825649161,False,0.0,0
SESS_0001795,USER_00061,2023-02-05,Direct,Mobile,5,14.405194060611676,False,0.0,0
SESS_0001796,USER_00707,2023-11-08,Social Media,Desktop,8,697.3776058116421,False,0.0,0
SESS_0001797,USER_00981,2023-06-28,Organic Search,Desktop,5,394.60119625146314,False,0.0,0
SESS_0001798,USER_01005,2023-08-23,Organic Search,Desktop,7,3.3859053573402833,False,0.0,0
SESS_0001799,USER_01446,2023-02-15,Direct,Mobile,3,91.710625911679,False,0.0,0
SESS_0001800,USER_00482,2023-05-27,Direct,Mobile,8,114.3118845303382,False,0.0,0
SESS_0001801,USER_01865,2023-01-08,Email,Mobile,4,432.19460023711287,False,0.0,0
SESS_0001802,USER_01676,2023-07-18,Social Media,Desktop,4,346.4617122489928,False,0.0,0
SESS_0001803,USER_00842,2023-11-01,Email,Mobile,6,56.79182353025097,False,0.0,0
SESS_0001804,USER_01968,2023-05-07,Social Media,Desktop,7,118.3014545949915,False,0.0,0
SESS_0001805,USER_00724,2023-07-19,Direct,Desktop,9,311.03294395620105,False,0.0,0
SESS_0001806,USER_00983,2023-03-16,Organic Search,Tablet,8,364.7309580128143,False,0.0,0
SESS_0001807,USER_00357,2023-08-04,Direct,Desktop,4,97.26828786365299,False,0.0,0
SESS_0001808,USER_00376,2023-01-31,Organic Search,Mobile,2,237.55142157381158,False,0.0,0
SESS_0001809,USER_01397,2023-04-07,Paid Search,Mobile,6,287.7122631006326,False,0.0,0
SESS_0001810,USER_01213,2023-10-18,Email,Tablet,6,216.0251418969229,False,0.0,0
SESS_0001811,USER_01028,2023-11-18,Organic Search,Mobile,7,433.4130044069697,False,0.0,0
SESS_0001812,USER_01337,2023-03-02,Organic Search,Mobile,6,16.073649712086368,False,0.0,0
SESS_0001813,USER_01831,2023-03-09,Organic Search,Mobile,6,66.21098564758259,False,0.0,0
SESS_0001814,USER_00314,2023-06-18,Email,Desktop,3,486.67067853052794,False,0.0,0
SESS_0001815,USER_00258,2023-12-10,Paid Search,Desktop,7,54.02063819921117,False,0.0,0
SESS_0001816,USER_01924,2023-08-24,Email,Mobile,7,206.05085986295788,False,0.0,0
SESS_0001817,USER_00189,2023-09-27,Direct,Tablet,7,109.5331789777722,False,0.0,0
SESS_0001818,USER_01447,2023-02-19,Organic Search,Mobile,14,122.18475711617023,False,0.0,0
SESS_0001819,USER_01353,2023-04-11,Organic Search,Mobile,9,11.461020094088482,False,0.0,0
SESS_0001820,USER_00069,2023-11-28,Organic Search,Mobile,4,250.18803777018132,False,0.0,0
SESS_0001821,USER_01625,2023-01-05,Paid Search,Mobile,3,244.8333013165055,False,0.0,0
SESS_0001822,USER_00917,2023-01-14,Paid Search,Desktop,3,49.39555061631404,False,0.0,0
SESS_0001823,USER_01706,2023-03-20,Direct,Desktop,4,157.21246555168509,False,0.0,0
SESS_0001824,USER_01439,2023-08-08,Social Media,Mobile,7,130.77332477341304,False,0.0,0
SESS_0001825,USER_01533,2023-08-27,Social Media,Desktop,7,404.1380474578815,False,0.0,0
SESS_0001826,USER_00812,2023-03-18,Social Media,Tablet,4,506.0340019289417,False,0.0,0
SESS_0001827,USER_00397,2023-05-17,Organic Search,Mobile,10,12.76717719077649,False,0.0,0
SESS_0001828,USER_00104,2023-08-20,Organic Search,Mobile,8,303.3294323935222,False,0.0,0
SESS_0001829,USER_01547,2023-05-14,Social Media,Desktop,7,489.4624789323479,False,0.0,0
SESS_0001830,USER_00260,2023-11-28,Social Media,Desktop,5,45.71676944033881,False,0.0,0
SESS_0001831,USER_01064,2023-02-04,Paid Search,Mobile,6,174.8609509183192,False,0.0,0
SESS_0001832,USER_01371,2023-12-18,Social Media,Mobile,4,10.5227693141278,False,0.0,0
SESS_0001833,USER_01178,2023-05-10,Paid Search,Mobile,6,38.30709049854649,False,0.0,0
SESS_0001834,USER_00633,2023-09-10,Organic Search,Desktop,3,598.7947020155943,False,0.0,0
SESS_0001835,USER_01057,2023-03-09,Paid Search,Desktop,5,426.53904170831424,False,0.0,0
SESS_0001836,USER_00587,2023-08-14,Social Media,Desktop,8,143.83553143144644,False,0.0,0
SESS_0001837,USER_01640,2023-04-29,Referral,Desktop,8,230.11342205825196,False,0.0,0
SESS_0001838,USER_01116,2023-05-29,Paid Search,Desktop,8,392.66775715914196,False,0.0,0
SESS_0001839,USER_01228,2023-10-20,Paid Search,Desktop,11,599.0386643714594,False,0.0,0
SESS_0001840,USER_01765,2023-03-16,Paid Search,Mobile,7,302.6951150915971,False,0.0,0
SESS_0001841,USER_01416,2023-07-24,Paid Search,Desktop,5,70.98395903615621,True,61.94425769149109,0
SESS_0001842,USER_00682,2023-08-20,Referral,Mobile,8,11.928223875871359,False,0.0,0
SESS_0001843,USER_00126,2023-07-18,Direct,Mobile,6,191.55639141615148,False,0.0,0
SESS_0001844,USER_00660,2023-05-18,Social Media,Desktop,6,480.4958210363233,False,0.0,0
SESS_0001845,USER_00425,2023-06-03,Referral,Mobile,3,48.22471779621818,False,0.0,0
SESS_0001846,USER_00285,2023-05-29,Paid Search,Desktop,6,5.888493632142474,False,0.0,0
SESS_0001847,USER_00087,2023-09-24,Organic Search,Tablet,8,51.58606427961798,False,0.0,0
SESS_0001848,USER_01031,2023-12-28,Email,Desktop,4,235.9023576654304,False,0.0,0
SESS_0001849,USER_01779,2023-08-03,Organic Search,Mobile,4,290.7158239168318,False,0.0,0
SESS_0001850,USER_01490,2023-05-13,Paid Search,Mobile,9,21.935091758520763,False,0.0,0
SESS_0001851,USER_01962,2023-05-14,Organic Search,Mobile,8,267.2847801663958,False,0.0,0
SESS_0001852,USER_01515,2023-01-20,Organic Search,Desktop,6,113.46677497916032,False,0.0,0
SESS_0001853,USER_01487,2023-07-17,Direct,Desktop,4,210.090039573077,False,0.0,0
SESS_0001854,USER_00839,2023-01-13,Social Media,Mobile,7,132.09340991957646,False,0.0,0
SESS_0001855,USER_00423,2023-01-09,Organic Search,Desktop,5,309.1141853410289,False,0.0,0
SESS_0001856,USER_01653,2023-11-26,Social Media,Mobile,5,148.63200665937515,False,0.0,0
SESS_0001857,USER_00990,2023-03-27,Organic Search,Mobile,5,122.48616441679572,False,0.0,0
SESS_0001858,USER_00622,2023-11-02,Organic Search,Mobile,6,62.328123093643185,False,0.0,0
SESS_0001859,USER_01531,2023-05-19,Organic Search,Desktop,5,1.069889631172476,False,0.0,0
SESS_0001860,USER_01030,2023-10-21,Organic Search,Mobile,3,30.978049327442807,False,0.0,0
SESS_0001861,USER_01583,2023-02-09,Organic Search,Mobile,9,1311.5892909940387,False,0.0,0
SESS_0001862,USER_00043,2023-07-15,Paid Search,Desktop,7,65.80773207675163,False,0.0,0
SESS_0001863,USER_01198,2023-06-02,Email,Desktop,6,480.7954046142378,False,0.0,0
SESS_0001864,USER_00081,2023-02-15,Direct,Tablet,6,363.5807144536534,False,0.0,0
SESS_0001865,USER_01508,2023-04-05,Email,Mobile,9,94.9361863134235,False,0.0,0
SESS_0001866,USER_00882,2023-02-26,Paid Search,Mobile,5,93.54134075174085,False,0.0,0
SESS_0001867,USER_00592,2023-09-17,Email,Mobile,9,28.236591003617946,False,0.0,0
SESS_0001868,USER_01590,2023-08-01,Paid Search,Mobile,4,32.20482762721744,False,0.0,0
SESS_0001869,USER_00189,2023-10-25,Social Media,Mobile,7,718.201777704649,False,0.0,0
SESS_0001870,USER_00208,2023-06-08,Social Media,Desktop,7,141.6214298352483,False,0.0,0
SESS_0001871,USER_01756,2023-02-14,Organic Search,Desktop,5,337.50964269896235,False,0.0,0
SESS_0001872,USER_00907,2023-10-23,Paid Search,Desktop,4,129.92150778972945,False,0.0,0
SESS_0001873,USER_01696,2023-08-21,Paid Search,Desktop,4,15.634553732532188,False,0.0,0
SESS_0001874,USER_00751,2023-06-05,Organic Search,Desktop,4,9.035293948253887,False,0.0,0
SESS_0001875,USER_00671,2023-04-07,Organic Search,Desktop,6,259.40603194162844,False,0.0,0
SESS_0001876,USER_00501,2023-03-08,Organic Search,Tablet,9,595.0558945787296,False,0.0,0
SESS_0001877,USER_01788,2023-02-18,Paid Search,Desktop,8,115.70087754200853,False,0.0,0
SESS_0001878,USER_00918,2023-10-12,Paid Search,Tablet,6,2.9908089959233557,False,0.0,0
SESS_0001879,USER_01184,2023-08-07,Paid Search,Mobile,3,12.005214704388314,False,0.0,0
SESS_0001880,USER_00785,2023-10-29,Paid Search,Mobile,3,300.7247146613643,False,0.0,0
SESS_0001881,USER_01130,2023-08-15,Organic Search,Mobile,3,157.40545321304316,False,0.0,0
SESS_0001882,USER_01184,2023-10-23,Organic Search,Mobile,7,138.47850474371555,False,0.0,0
SESS_0001883,USER_00486,2023-06-11,Organic Search,Mobile,9,176.59434693968961,False,0.0,0
SESS_0001884,USER_00618,2023-05-13,Referral,Desktop,9,8.811112643962982,False,0.0,0
SESS_0001885,USER_01150,2023-12-17,Organic Search,Desktop,9,45.173677767089664,False,0.0,0
SESS_0001886,USER_01908,2023-12-20,Social Media,Mobile,10,320.43346261882454,False,0.0,0
SESS_0001887,USER_00310,2023-06-02,Direct,Mobile,6,447.13114637626217,False,0.0,0
SESS_0001888,USER_01376,2023-02-01,Organic Search,Desktop,7,225.61408583642464,False,0.0,0
SESS_0001889,USER_01376,2023-03-26,Paid Search,Desktop,5,375.68687168888584,False,0.0,0
SESS_0001890,USER_00370,2023-07-12,Paid Search,Mobile,4,128.33831688178984,False,0.0,0
SESS_0001891,USER_00120,2023-09-01,Direct,Mobile,4,8.648038721287012,False,0.0,0
SESS_0001892,USER_01407,2023-01-23,Social Media,Mobile,2,149.5576720932397,False,0.0,0
SESS_0001893,USER_01871,2023-12-20,Email,Mobile,7,292.3860499754641,False,0.0,0
SESS_0001894,USER_00151,2023-08-26,Paid Search,Desktop,7,37.441221536884974,False,0.0,0
SESS_0001895,USER_00447,2023-08-01,Direct,Mobile,5,223.67011752636387,False,0.0,0
SESS_0001896,USER_01576,2023-08-17,Social Media,Mobile,6,0.29772077951391146,False,0.0,0
SESS_0001897,USER_00415,2023-08-14,Direct,Desktop,13,875.8124575434508,False,0.0,0
SESS_0001898,USER_01091,2023-09-29,Email,Tablet,6,262.5783114656766,False,0.0,0
SESS_0001899,USER_00870,2023-12-14,Email,Mobile,6,174.1497280746337,False,0.0,0
SESS_0001900,USER_00653,2023-07-01,Social Media,Desktop,8,544.0427798601074,False,0.0,0
SESS_0001901,USER_01428,2023-10-26,Organic Search,Mobile,4,222.67869167547966,False,0.0,0
SESS_0001902,USER_01113,2023-10-01,Paid Search,Desktop,8,384.9174562419903,False,0.0,0
SESS_0001903,USER_01277,2023-08-19,Paid Search,Mobile,5,303.88617163675644,False,0.0,0
SESS_0001904,USER_00162,2023-05-03,Paid Search,Mobile,9,168.4844290559715,False,0.0,0
SESS_0001905,USER_00739,2023-08-20,Organic Search,Mobile,4,121.39733726237378,False,0.0,0
SESS_0001906,USER_00375,2023-07-05,Organic Search,Mobile,8,815.7984465205393,False,0.0,0
SESS_0001907,USER_01953,2023-01-08,Organic Search,Mobile,7,299.1526849394031,False,0.0,0
SESS_0001908,USER_01078,2023-03-29,Paid Search,Desktop,8,432.24686871045526,False,0.0,0
SESS_0001909,USER_00676,2023-06-14,Organic Search,Desktop,6,26.831269689613624,False,0.0,0
SESS_0001910,USER_00382,2023-01-21,Paid Search,Desktop,5,565.955166108766,False,0.0,0
SESS_0001911,USER_01872,2023-11-13,Paid Search,Desktop,6,72.57833454988084,False,0.0,0
SESS_0001912,USER_00389,2023-06-22,Paid Search,Desktop,5,97.39924559248091,False,0.0,0
SESS_0001913,USER_00075,2023-07-06,Social Media,Mobile,5,215.29740117066362,False,0.0,0
SESS_0001914,USER_00137,2023-12-24,Paid Search,Mobile,7,106.67034597108676,False,0.0,0
SESS_0001915,USER_01878,2023-06-17,Organic Search,Desktop,5,105.38640680234317,False,0.0,0
SESS_0001916,USER_01503,2023-06-06,Email,Mobile,4,0.8207382440300928,False,0.0,0
SESS_0001917,USER_00237,2023-09-21,Social Media,Desktop,7,104.18439520797818,False,0.0,0
SESS_0001918,USER_01369,2023-05-20,Organic Search,Mobile,7,164.988254649501,False,0.0,0
SESS_0001919,USER_00135,2023-11-14,Organic Search,Mobile,9,15.361966487683825,False,0.0,0
SESS_0001920,USER_00341,2023-06-26,Organic Search,Desktop,7,3.8909797204429117,False,0.0,0
SESS_0001921,USER_01691,2023-01-22,Organic Search,Tablet,7,312.44545928588155,False,0.0,0
SESS_0001922,USER_01595,2023-05-11,Paid Search,Tablet,8,651.8155659359883,False,0.0,0
SESS_0001923,USER_00704,2023-08-30,Paid Search,Mobile,9,8.577756373332791,False,0.0,0
SESS_0001924,USER_01229,2023-02-24,Organic Search,Desktop,8,267.4186176860241,True,22.472698004770177,0
SESS_0001925,USER_01481,2023-01-30,Organic Search,Desktop,10,189.08433857422406,True,107.61070631766563,0
SESS_0001926,USER_00330,2023-10-24,Email,Desktop,5,203.12300387799255,False,0.0,0
SESS_0001927,USER_00363,2023-06-09,Organic Search,Desktop,4,113.17256374299023,False,0.0,0
SESS_0001928,USER_01216,2023-01-28,Organic Search,Desktop,5,206.1056765263917,False,0.0,0
SESS_0001929,USER_01757,2023-08-13,Paid Search,Mobile,7,64.27038162377349,False,0.0,0
SESS_0001930,USER_00275,2023-10-29,Paid Search,Mobile,3,178.20856234156759,False,0.0,0
SESS_0001931,USER_00023,2023-12-11,Organic Search,Desktop,7,481.2350489634615,False,0.0,0
SESS_0001932,USER_01755,2023-12-09,Email,Desktop,5,83.89914759492179,False,0.0,0
SESS_0001933,USER_00769,2023-11-05,Social Media,Desktop,4,39.7469378052602,False,0.0,0
SESS_0001934,USER_01943,2023-08-07,Referral,Desktop,11,479.17021948736857,False,0.0,0
SESS_0001935,USER_01844,2023-08-26,Organic Search,Desktop,8,110.49530432214699,False,0.0,0
SESS_0001936,USER_01736,2023-02-14,Email,Desktop,9,24.249098306083066,False,0.0,0
SESS_0001937,USER_01499,2023-07-09,Email,Desktop,7,187.4875064573894,False,0.0,0
SESS_0001938,USER_01186,2023-02-26,Organic Search,Mobile,6,30.880988756870188,False,0.0,0
SESS_0001939,USER_01590,2023-07-14,Social Media,Desktop,6,623.2054492881857,False,0.0,0
SESS_0001940,USER_01685,2023-06-24,Organic Search,Desktop,7,92.67433336837026,False,0.0,0
SESS_0001941,USER_01886,2023-05-07,Organic Search,Desktop,10,326.18759607319464,False,0.0,0
SESS_0001942,USER_01902,2023-05-30,Paid Search,Mobile,5,142.21188766953986,False,0.0,0
SESS_0001943,USER_00775,2023-02-18,Organic Search,Mobile,6,343.1271503980775,False,0.0,0
SESS_0001944,USER_00644,2023-06-02,Organic Search,Mobile,6,244.75260297732322,False,0.0,0
SESS_0001945,USER_01087,2023-06-14,Referral,Mobile,6,300.37132699435426,False,0.0,0
SESS_0001946,USER_01424,2023-04-18,Paid Search,Tablet,4,408.4635737108328,False,0.0,0
SESS_0001947,USER_00110,2023-06-03,Organic Search,Desktop,4,566.1174102186843,False,0.0,0
SESS_0001948,USER_00007,2023-06-15,Referral,Mobile,4,149.74232255354158,False,0.0,0
SESS_0001949,USER_00387,2023-02-11,Organic Search,Desktop,5,388.2250897671674,False,0.0,0
SESS_0001950,USER_00862,2023-07-17,Direct,Mobile,4,322.7387903503235,False,0.0,0
SESS_0001951,USER_00852,2023-08-08,Organic Search,Mobile,2,64.06807772919585,False,0.0,0
SESS_0001952,USER_01652,2023-08-21,Organic Search,Mobile,6,294.25571729351117,False,0.0,0
SESS_0001953,USER_00890,2023-10-20,Organic Search,Mobile,5,80.27597831892932,False,0.0,0
SESS_0001954,USER_00990,2023-02-28,Organic Search,Mobile,5,140.08857976883897,False,0.0,0
SESS_0001955,USER_01328,2023-09-30,Paid Search,Mobile,9,29.226006745511114,True,61.8950117936242,0
SESS_0001956,USER_00454,2023-08-13,Organic Search,Mobile,6,14.942226033787335,False,0.0,0
SESS_0001957,USER_00501,2023-01-21,Organic Search,Desktop,7,148.74733646983395,False,0.0,0
SESS_0001958,USER_00188,2023-01-26,Direct,Mobile,5,443.92039592429046,False,0.0,0
SESS_0001959,USER_01385,2023-11-20,Paid Search,Mobile,6,211.08764743295595,False,0.0,0
SESS_0001960,USER_00755,2023-11-03,Paid Search,Mobile,7,643.1567531440676,True,76.28982727203916,0
SESS_0001961,USER_01107,2023-10-17,Email,Mobile,7,27.795599678232918,False,0.0,0
SESS_0001962,USER_01490,2023-01-15,Organic Search,Mobile,7,12.953933643170926,False,0.0,0
SESS_0001963,USER_01818,2023-05-08,Social Media,Desktop,5,993.2551663052136,False,0.0,0
SESS_0001964,USER_00677,2023-09-15,Organic Search,Desktop,4,42.479414879369344,False,0.0,0
SESS_0001965,USER_00193,2023-10-11,Organic Search,Mobile,6,182.148731071035,False,0.0,0
SESS_0001966,USER_01470,2023-02-14,Organic Search,Mobile,7,245.1840200725752,False,0.0,0
SESS_0001967,USER_01307,2023-04-29,Direct,Mobile,9,37.28585808816178,False,0.0,0
SESS_0001968,USER_00872,2023-02-03,Organic Search,Desktop,11,32.40935445739456,False,0.0,0
SESS_0001969,USER_00481,2023-09-01,Organic Search,Desktop,7,22.350765593271426,False,0.0,0
SESS_0001970,USER_01450,2023-09-09,Direct,Mobile,5,204.7924495626295,False,0.0,0
SESS_0001971,USER_01419,2023-10-14,Referral,Tablet,5,207.19470729479494,False,0.0,0
SESS_0001972,USER_00399,2023-12-21,Direct,Mobile,7,259.444134331418,False,0.0,0
SESS_0001973,USER_00595,2023-11-14,Paid Search,Mobile,10,164.11304705492012,False,0.0,0
SESS_0001974,USER_00090,2023-10-06,Organic Search,Desktop,4,58.71813919953192,False,0.0,0
SESS_0001975,USER_00410,2023-09-02,Social Media,Mobile,7,64.05828904392581,False,0.0,0
SESS_0001976,USER_00833,2023-12-11,Organic Search,Mobile,6,196.82248672081485,False,0.0,0
SESS_0001977,USER_00529,2023-11-11,Paid Search,Mobile,4,15.868609354913948,False,0.0,0
SESS_0001978,USER_01330,2023-07-27,Organic Search,Desktop,6,295.8262590132017,False,0.0,0
SESS_0001979,USER_00254,2023-09-15,Direct,Mobile,7,167.23503605287618,False,0.0,0
SESS_0001980,USER_01442,2023-01-06,Paid Search,Desktop,8,144.3669494827509,False,0.0,0
SESS_0001981,USER_00791,2023-08-18,Email,Desktop,5,71.16331978684056,False,0.0,0
SESS_0001982,USER_01055,2023-09-11,Paid Search,Desktop,4,353.99032765887904,False,0.0,0
SESS_0001983,USER_00756,2023-02-07,Organic Search,Desktop,4,364.9084706860721,False,0.0,0
SESS_0001984,USER_00739,2023-07-30,Organic Search,Desktop,8,38.564128845846575,False,0.0,0
SESS_0001985,USER_01264,2023-03-07,Organic Search,Mobile,6,42.56839312206699,False,0.0,0
SESS_0001986,USER_00362,2023-09-13,Paid Search,Mobile,3,100.19670655130304,False,0.0,0
SESS_0001987,USER_00401,2023-12-02,Organic Search,Mobile,4,66.04708528400782,False,0.0,0
SESS_0001988,USER_01006,2023-12-01,Social Media,Mobile,6,420.91905867681186,False,0.0,0
